nn_0,nn_1,nn_2,nn_3,nn_4,nn_5,nn_6,nn_7,nn_8,nn_9,nn_10,nn_11,nn_12,nn_13,nn_14,nn_15,nn_16,nn_17,nn_18,nn_19,nn_20,nn_21,nn_22,nn_23,nn_24,nn_25,nn_26,nn_27,nn_28,nn_29,nn_30,nn_31,nn_32,nn_33,nn_34,nn_35,nn_36,nn_37,nn_38,nn_39,nn_40,nn_41,nn_42,nn_43,nn_44,nn_45,nn_46,nn_47,nn_48,nn_49,nn_50,nn_51,nn_52,nn_53,nn_54,nn_55,nn_56,nn_57,nn_58,nn_59,nn_60,nn_61,nn_62,nn_63,nn_64,nn_65,nn_66,nn_67,nn_68,nn_69,nn_70,nn_71,nn_72,nn_73,nn_74,nn_75,nn_76,nn_77,nn_78,nn_79,nn_80,nn_81,nn_82,nn_83,nn_84,nn_85,nn_86,nn_87,nn_88,nn_89,nn_90,nn_91,nn_92,nn_93,nn_94,nn_95,nn_96,nn_97,nn_98,nn_99,nn_100,nn_101,nn_102,nn_103,nn_104,nn_105,nn_106,nn_107,nn_108,nn_109,nn_110,nn_111,nn_112,nn_113,nn_114,nn_115,nn_116,nn_117,nn_118,nn_119,nn_120
0.33333333333333337,0.0,0.0,0.8181818181818182,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.300198554992676,12.879766464233398,13.110565185546875,11.981213569641113,-13.204361915588379,-12.986284255981445,-12.981298446655273,13.281393051147461,-12.866548538208008,13.087159156799316,-12.58925724029541,-12.458191871643066,13.13064193725586,13.33049488067627,-12.729598999023438,-12.97470474243164,-13.07479190826416,12.950827598571777,-12.907464027404785,-13.114953994750977,-12.992868423461914,-12.806548118591309,12.6354341506958,13.031484603881836,13.003149032592773,-12.895942687988281,-12.753307342529297,-12.939077377319336,12.853527069091797,-12.920476913452148,12.853036880493164,13.231402397155762,-12.914020538330078,-12.599085807800293,13.133381843566895,-12.911813735961914,-13.006975173950195,13.154109001159668,12.677063941955566,13.01372241973877,-12.766822814941406,12.621346473693848,-12.966143608093262,13.155576705932617,12.969749450683594,13.274469375610352,13.09946060180664,-13.104208946228027,12.708281517028809,12.951767921447754,13.027164459228516,13.141522407531738,13.181963920593262,-12.994423866271973,-12.574929237365723,13.016109466552734,-12.824921607971191,12.705060005187988,13.302635192871094,-10.976800918579102,12.975119590759277,13.072511672973633,12.745306015014648,12.781657218933105,-12.835697174072266,-12.80563735961914,-12.785823822021484,-12.966201782226562,12.98163890838623,-12.86886215209961,13.237153053283691,-12.733339309692383,13.200596809387207,-12.894339561462402,12.950117111206055,-13.142047882080078,-13.204878807067871,-8.591029167175293,-12.794105529785156,-13.100931167602539,13.01701545715332,13.14106273651123,12.560052871704102,13.053048133850098,12.885332107543945,13.078276634216309,12.953341484069824,-12.82556438446045,-12.806772232055664,13.138689994812012,-12.843571662902832,-12.79012393951416,12.693558692932129,-12.7372407913208,-13.016324043273926,13.047268867492676
0.5,0.0,0.0,0.8181818181818182,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.29543399810791,9.829484939575195,10.136273384094238,8.597651481628418,-10.09135627746582,-10.292591094970703,-10.111198425292969,10.05900764465332,-9.561283111572266,10.224477767944336,-9.931296348571777,-9.665931701660156,10.354288101196289,10.127652168273926,-10.024065971374512,-10.230237007141113,-10.350089073181152,10.18621826171875,-10.236428260803223,-10.658167839050293,-10.237507820129395,-10.019951820373535,10.075393676757812,10.505308151245117,10.43886947631836,-9.926424026489258,-9.952207565307617,-10.210040092468262,9.967899322509766,-9.929696083068848,9.992110252380371,10.268985748291016,-10.078189849853516,-9.46581745147705,9.97962760925293,-10.283060073852539,-9.94824504852295,10.234789848327637,9.570751190185547,9.751887321472168,-9.964080810546875,9.846695899963379,-10.226374626159668,10.228208541870117,10.48153305053711,10.329705238342285,10.140169143676758,-10.167421340942383,9.948789596557617,10.228864669799805,9.970977783203125,10.471057891845703,10.367063522338867,-10.41662311553955,-9.449707984924316,10.072927474975586,-9.856276512145996,10.000937461853027,10.265509605407715,-7.73226261138916,9.78262710571289,10.279634475708008,9.54483413696289,10.051813125610352,-10.275337219238281,-9.981595039367676,-10.246561050415039,-9.973912239074707,10.447894096374512,-10.217398643493652,10.175093650817871,-10.011186599731445,10.238184928894043,-10.199602127075195,10.116929054260254,-10.208251953125,-10.149917602539062,-5.131412029266357,-10.192818641662598,-9.93685531616211,9.909416198730469,10.121564865112305,9.414193153381348,10.177898406982422,10.347918510437012,10.241937637329102,10.367949485778809,-10.078370094299316,-10.241310119628906,10.106819152832031,-10.110222816467285,-9.958690643310547,10.134004592895508,-9.991130828857422,-10.452654838562012,10.191238403320312
0.6666666666666666,0.0,0.0,0.8181818181818182,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9090909090909091,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.716153144836426,9.313994407653809,9.699142456054688,8.143514633178711,-9.482443809509277,-10.01211929321289,-9.764995574951172,9.47150993347168,-9.063587188720703,9.763104438781738,-9.57013988494873,-9.382826805114746,9.951248168945312,9.60430908203125,-9.822132110595703,-9.931509971618652,-9.873902320861816,9.734810829162598,-10.030191421508789,-10.399077415466309,-9.92977237701416,-9.556273460388184,9.674153327941895,10.217529296875,10.196163177490234,-9.613207817077637,-9.697785377502441,-9.940326690673828,9.531562805175781,-9.444960594177246,9.638203620910645,9.92474365234375,-9.785539627075195,-8.809367179870605,9.31246280670166,-10.160215377807617,-9.519752502441406,9.759359359741211,8.901484489440918,9.216678619384766,-9.587343215942383,9.587417602539062,-9.850449562072754,9.774762153625488,10.197616577148438,9.90565013885498,9.700994491577148,-9.837100982666016,9.49781322479248,9.976256370544434,9.358077049255371,10.211706161499023,10.069320678710938,-10.074708938598633,-8.76319694519043,9.674927711486816,-9.410304069519043,9.574347496032715,9.867116928100586,-7.1263885498046875,9.216748237609863,9.977808952331543,9.048646926879883,9.759990692138672,-10.02078628540039,-9.600682258605957,-9.992090225219727,-9.538272857666016,10.199921607971191,-9.870304107666016,9.667411804199219,-9.660920143127441,9.751256942749023,-9.88059139251709,9.70383358001709,-9.714493751525879,-9.637794494628906,-4.480859756469727,-9.859365463256836,-9.41248893737793,9.333972930908203,9.549491882324219,8.757739067077637,9.774800300598145,10.086929321289062,9.78143310546875,10.211769104003906,-9.798816680908203,-9.812524795532227,9.577544212341309,-9.686356544494629,-9.53149700164795,9.779972076416016,-9.688282012939453,-10.154213905334473,9.80373477935791
0.8333333333333334,0.0,1.0,0.8181818181818182,0.2068965517241379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.565239429473877,5.140078067779541,5.72072172164917,3.5979411602020264,-5.296672821044922,-6.240910530090332,-5.7059149742126465,5.290923595428467,-4.75899600982666,5.688535690307617,-5.68254280090332,-5.531186103820801,6.096303462982178,5.387470722198486,-5.816447734832764,-6.0554399490356445,-5.877560615539551,5.700138092041016,-6.163214683532715,-6.717846870422363,-5.790683269500732,-5.424473762512207,6.028136253356934,6.403851509094238,6.533803939819336,-5.4690680503845215,-5.862570285797119,-6.077976226806641,5.353114128112793,-5.18513298034668,5.6121673583984375,5.726974964141846,-5.936097621917725,-4.4118146896362305,5.1451520919799805,-6.286755561828613,-5.25169038772583,5.524537086486816,4.653026580810547,4.971288681030273,-5.620237350463867,5.637742519378662,-6.079202651977539,5.52691650390625,6.3521342277526855,5.863193035125732,5.586511611938477,-5.715704917907715,5.471496105194092,6.130369186401367,5.095747947692871,6.531346797943115,6.111475467681885,-6.437286376953125,-4.518063545227051,5.68001651763916,-5.428564071655273,5.653130531311035,5.632506847381592,-2.7080941200256348,4.837246417999268,5.9801812171936035,4.672457695007324,5.882014751434326,-6.246077060699463,-5.478180885314941,-6.3330864906311035,-5.393861293792725,6.39884090423584,-5.946056365966797,5.394444465637207,-5.704123497009277,5.625851154327393,-5.941235065460205,5.822878837585449,-5.627537727355957,-5.427108287811279,0.1656060814857483,-6.080216884613037,-5.237192153930664,4.971131801605225,5.394874572753906,4.4266486167907715,5.689983367919922,6.305310249328613,5.801661014556885,6.448359966278076,-5.898588180541992,-6.041794300079346,5.378844261169434,-5.915666580200195,-5.58534049987793,6.0366010665893555,-5.802027702331543,-6.320343017578125,5.772831916809082
0.0,0.16666666666666666,0.0,0.8181818181818182,0.27586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9090909090909091,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95521354675293,7.545352935791016,7.881906986236572,6.076197624206543,-7.691684722900391,-8.285280227661133,-7.958974838256836,7.628206729888916,-7.226824760437012,7.996390342712402,-7.788814067840576,-7.526144504547119,8.268044471740723,7.689577579498291,-7.820659637451172,-8.202856063842773,-8.013670921325684,7.965588092803955,-8.07453727722168,-8.709495544433594,-8.06873607635498,-7.631178379058838,8.022928237915039,8.4623441696167,8.503508567810059,-7.792140483856201,-7.971227169036865,-8.140052795410156,7.619287490844727,-7.596373081207275,7.795259475708008,7.97899055480957,-8.084617614746094,-6.826152801513672,7.493062973022461,-8.358548164367676,-7.618234157562256,7.780096054077148,6.957486152648926,7.377003192901611,-7.7911577224731445,7.699341773986816,-8.152061462402344,7.844973564147949,8.37299919128418,7.9835076332092285,7.835358142852783,-7.894309997558594,7.670503616333008,8.228787422180176,7.472701072692871,8.50455379486084,8.228981018066406,-8.362268447875977,-6.936627388000488,7.889787673950195,-7.705920219421387,7.771595001220703,7.942322254180908,-5.169713020324707,7.305902004241943,8.076272964477539,7.055384635925293,8.041316032409668,-8.287490844726562,-7.71744966506958,-8.276598930358887,-7.664488792419434,8.399227142333984,-8.018867492675781,7.714250564575195,-7.848381996154785,7.872129440307617,-8.12442684173584,7.955033779144287,-7.868440628051758,-7.768727779388428,-2.526397705078125,-8.15125846862793,-7.611732006072998,7.3701019287109375,7.764092445373535,6.886201858520508,7.8776397705078125,8.338680267333984,7.9911017417907715,8.481616973876953,-7.995276927947998,-8.171700477600098,7.733479976654053,-8.001825332641602,-7.795155048370361,8.028288841247559,-7.905445098876953,-8.360762596130371,7.908476829528809
0.16666666666666666,0.0,0.0,0.8181818181818182,0.3103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.3666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.63818645477295,14.300334930419922,14.293135643005371,13.214731216430664,-14.515705108642578,-14.205673217773438,-14.18823528289795,14.453361511230469,-14.070043563842773,14.381258010864258,-13.807451248168945,-13.699448585510254,14.376514434814453,14.278810501098633,-14.106996536254883,-14.211039543151855,-14.227788925170898,14.343143463134766,-14.108285903930664,-14.308323860168457,-14.114384651184082,-14.114949226379395,13.863765716552734,14.16729736328125,14.112123489379883,-14.111371994018555,-13.817581176757812,-14.135563850402832,14.20609188079834,-14.489575386047363,13.859070777893066,14.570173263549805,-14.21135425567627,-13.844683647155762,14.263136863708496,-14.15465259552002,-14.335826873779297,14.30730152130127,13.914668083190918,14.204571723937988,-14.039301872253418,13.888398170471191,-14.122377395629883,14.506734848022461,14.181905746459961,14.323358535766602,14.233824729919434,-14.216607093811035,14.008926391601562,14.06594467163086,14.293810844421387,14.24239444732666,14.374853134155273,-14.149544715881348,-13.880346298217773,14.108885765075684,-14.02979850769043,13.913567543029785,14.453537940979004,-12.254613876342773,14.125692367553711,14.3477783203125,13.895279884338379,13.936355590820312,-13.982280731201172,-14.148655891418457,-14.03187370300293,-14.239952087402344,14.100539207458496,-13.990311622619629,14.413559913635254,-13.941010475158691,14.38157844543457,-14.159869194030762,14.100533485412598,-14.29121208190918,-14.353867530822754,-9.96263313293457,-13.96335506439209,-14.347366333007812,14.216358184814453,14.381442070007324,13.879475593566895,14.244624137878418,13.986069679260254,14.254631996154785,14.102473258972168,-13.941116333007812,-14.040680885314941,14.369956970214844,-14.021514892578125,-14.0576171875,13.905495643615723,-13.940093040466309,-14.089138984680176,14.14360237121582
0.33333333333333337,0.0,0.0,0.8181818181818182,0.3448275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.085840225219727,14.827719688415527,14.943628311157227,13.905364036560059,-14.970085144042969,-14.676912307739258,-14.53280258178711,14.999423027038574,-14.737245559692383,14.845673561096191,-14.240497589111328,-14.172391891479492,14.846909523010254,15.114434242248535,-14.53585433959961,-14.698128700256348,-14.638727188110352,14.7951021194458,-14.561264038085938,-14.58159065246582,-14.744324684143066,-14.60019588470459,14.178906440734863,14.553010940551758,14.635981559753418,-14.701912879943848,-14.305776596069336,-14.454072952270508,14.701597213745117,-14.85407829284668,14.376951217651367,15.059548377990723,-14.63813591003418,-14.533524513244629,14.965577125549316,-14.515403747558594,-14.876896858215332,14.779953002929688,14.555532455444336,14.80628776550293,-14.513049125671387,14.344327926635742,-14.482110977172852,14.989866256713867,14.545883178710938,14.943899154663086,14.803359031677246,-14.753289222717285,14.491886138916016,14.52610969543457,14.873071670532227,14.734745979309082,14.919151306152344,-14.54810905456543,-14.421606063842773,14.702533721923828,-14.521559715270996,14.353586196899414,14.991106033325195,-12.92323112487793,14.729691505432129,14.842386245727539,14.561372756958008,14.428987503051758,-14.365345001220703,-14.621150016784668,-14.410636901855469,-14.75393295288086,14.591118812561035,-14.462957382202148,14.973115921020508,-14.468981742858887,15.018893241882324,-14.614187240600586,14.619019508361816,-14.822824478149414,-14.92757511138916,-10.677743911743164,-14.406038284301758,-14.943275451660156,14.853336334228516,14.953669548034668,14.458558082580566,14.79135513305664,14.433534622192383,14.723307609558105,14.476288795471191,-14.410399436950684,-14.432088851928711,14.955636024475098,-14.522526741027832,-14.5514554977417,14.239892959594727,-14.424488067626953,-14.585685729980469,14.732763290405273
0.5,0.0,0.0,0.8181818181818182,0.3793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.14029598236084,9.587912559509277,10.006189346313477,8.594771385192871,-9.961427688598633,-10.022310256958008,-9.771713256835938,9.876581192016602,-9.39505386352539,9.956682205200195,-9.659273147583008,-9.464067459106445,10.124731063842773,9.970246315002441,-9.86231803894043,-10.038277626037598,-9.999136924743652,10.005924224853516,-9.96601676940918,-10.30356502532959,-10.062440872192383,-9.665038108825684,9.853161811828613,10.190810203552246,10.11110782623291,-9.7335844039917,-9.837459564208984,-9.989333152770996,9.700007438659668,-9.694308280944824,9.653961181640625,10.016891479492188,-9.900344848632812,-9.307661056518555,9.771017074584961,-10.031938552856445,-9.706188201904297,10.004535675048828,9.347006797790527,9.616484642028809,-9.710387229919434,9.642099380493164,-10.103591918945312,10.018475532531738,10.17355728149414,10.143489837646484,9.940072059631348,-9.965668678283691,9.709822654724121,10.054758071899414,9.79018783569336,10.255556106567383,10.109619140625,-10.08568000793457,-9.206616401672363,9.939026832580566,-9.631623268127441,9.73263168334961,10.001910209655762,-7.5522003173828125,9.50985050201416,9.999420166015625,9.402475357055664,9.824002265930176,-10.057201385498047,-9.720240592956543,-9.962841033935547,-9.776359558105469,10.168115615844727,-9.887422561645508,9.975049018859863,-9.77242660522461,10.004980087280273,-9.911959648132324,9.883844375610352,-10.001985549926758,-9.941497802734375,-5.075101375579834,-9.921900749206543,-9.801149368286133,9.684680938720703,9.92863941192627,9.205734252929688,9.935713768005371,10.062090873718262,9.967952728271484,10.183328628540039,-9.828841209411621,-9.948805809020996,9.93222713470459,-9.894450187683105,-9.79224681854248,9.834553718566895,-9.776427268981934,-10.124017715454102,9.997058868408203
0.6666666666666666,0.0,0.0,0.8181818181818182,0.41379310344827586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9090909090909091,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.51511287689209,9.000468254089355,9.479104995727539,7.944231033325195,-9.320036888122559,-9.680782318115234,-9.401864051818848,9.307482719421387,-8.89501953125,9.562918663024902,-9.218571662902832,-9.126114845275879,9.709064483642578,9.304823875427246,-9.460670471191406,-9.504192352294922,-9.482927322387695,9.480060577392578,-9.610433578491211,-10.036526679992676,-9.688713073730469,-9.24654483795166,9.495874404907227,9.911434173583984,9.837621688842773,-9.287378311157227,-9.443860054016113,-9.654112815856934,9.30271053314209,-9.31298542022705,9.357038497924805,9.44411849975586,-9.476640701293945,-8.596744537353516,9.10010814666748,-9.689325332641602,-9.20090389251709,9.499114036560059,8.69162654876709,9.002396583557129,-9.308348655700684,9.313488960266113,-9.695444107055664,9.500657081604004,9.845880508422852,9.702178001403809,9.446118354797363,-9.457680702209473,9.116268157958984,9.687210083007812,9.168427467346191,9.921557426452637,9.694117546081543,-9.799294471740723,-8.587804794311523,9.422429084777832,-9.208425521850586,9.369288444519043,9.522311210632324,-6.873878479003906,9.04233169555664,9.619433403015137,8.77148151397705,9.465218544006348,-9.687427520751953,-9.307398796081543,-9.650684356689453,-9.294851303100586,9.801902770996094,-9.596214294433594,9.413071632385254,-9.366650581359863,9.39744758605957,-9.551076889038086,9.466352462768555,-9.466337203979492,-9.37009334564209,-4.391046524047852,-9.566610336303711,-9.157400131225586,9.066822052001953,9.315531730651855,8.562914848327637,9.489046096801758,9.730433464050293,9.52653980255127,9.872296333312988,-9.510419845581055,-9.530823707580566,9.31955623626709,-9.457561492919922,-9.232707977294922,9.467508316040039,-9.415705680847168,-9.81824779510498,9.588451385498047
0.8333333333333334,0.0,1.0,0.8181818181818182,0.44827586206896547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8343658447265625,4.320968151092529,4.900815010070801,2.794811964035034,-4.641312599182129,-5.4637837409973145,-5.167967319488525,4.603786468505859,-4.131758689880371,5.073948383331299,-4.860927581787109,-4.814317226409912,5.347640037536621,4.5810699462890625,-5.21981143951416,-5.212867259979248,-5.105684757232666,4.938450813293457,-5.314087867736816,-6.045802116394043,-5.109067440032959,-4.681375026702881,5.306156158447266,5.765182018280029,5.784134864807129,-4.845477104187012,-5.199913024902344,-5.267543315887451,4.751665115356445,-4.535172462463379,5.007325172424316,4.8225860595703125,-5.237022876739502,-3.687972068786621,4.35384464263916,-5.600455284118652,-4.437708854675293,4.929442405700684,3.8465030193328857,4.265802383422852,-4.97340726852417,4.960600852966309,-5.387417793273926,4.875303268432617,5.755894660949707,5.158112049102783,4.970367431640625,-5.007083892822266,4.744001865386963,5.462023735046387,4.416017055511475,5.775130271911621,5.377779483795166,-5.659360885620117,-3.82761549949646,4.896154403686523,-4.683300971984863,4.9860334396362305,4.8826704025268555,-2.0213704109191895,4.134678840637207,5.183185577392578,3.915034294128418,5.229812145233154,-5.588443279266357,-4.781253337860107,-5.626119613647461,-4.647610187530518,5.644329071044922,-5.259786128997803,4.664466857910156,-4.979331016540527,4.8678388595581055,-5.179629802703857,5.119955539703369,-4.940852165222168,-4.683642864227295,0.8129804730415344,-5.397665023803711,-4.468959331512451,4.278943061828613,4.673046112060547,3.6786611080169678,5.016901016235352,5.625840663909912,5.114497661590576,5.793935775756836,-5.19897985458374,-5.373713970184326,4.646902084350586,-5.204617500305176,-4.83626127243042,5.32284688949585,-5.063126564025879,-5.606172561645508,5.12932014465332
